X,Y,OBJECTID,Model,Type,Bulb_Type,Wattage,Voltage,Address_Number,Street,City,Light_Fixture_Theme,DATASOURCE,Permit_Number,CartegraphID,SHAPE,Retired,Status,MacID,TEP_Account_Number,Power_Pedestal_ID
1001233.07480315,421018.579396322,1,ATBM D R3,Autobahn,LED,95,480,5425,S Campbell Av,Tucson,Other,TDOT_STREETLIGHTS,,51,,,Active,00F14C41,3710003318,514
1001142.41929134,420902.066601053,2,ATBM D R3,Autobahn,LED,95,480,5434,S Campbell Av,Tucson,Other,TDOT_STREETLIGHTS,,52,,,Active,00F10A57,3710003318,514
1001233.8523622,420785.376968503,3,ATBM D R3,Autobahn,LED,95,480,5441,S Campbell Av,Tucson,Other,TDOT_STREETLIGHTS,,53,,,Active,00F16079,3710003318,514
1001142.99311024,420667.403543308,4,ATBM D R3,Autobahn,LED,95,480,5454,S Campbell Av,Tucson,Other,TDOT_STREETLIGHTS,,54,,,Active,00F10902,3710003318,514
1001237.23851706,420582.028543308,5,ATBM D R3,Autobahn,LED,95,480,5457,S Campbell Av,Tucson,Other,TDOT_STREETLIGHTS,,55,,,Active,00F15E6B,3710003318,514
1001145.57874016,420484.058070868,6,ATBM D R3,Autobahn,LED,95,480,5502,S Campbell Av,Tucson,Other,TDOT_STREETLIGHTS,,56,,,Active,00F16137,3710003318,514
1001235.64993438,420381.18175853,7,ATBM D R3,Autobahn,LED,95,480,5513,S Campbell Av,Tucson,Other,TDOT_STREETLIGHTS,,57,,,Active,00F16026,3710003318,514
1001148.40912073,420270.251640417,8,ATBM D R3,Autobahn,LED,95,480,5522,S Campbell Av,Tucson,Other,TDOT_STREETLIGHTS,,58,,,Active,00F29292,3710003318,514
1001131.98064305,423836.966207348,9,ATBM D R3,Autobahn,LED,95,480,5022,S Campbell Av,Tucson,Other,TDOT_STREETLIGHTS,,1,,,Active,00F10320,4110008569,666
1001224.77559055,423739.935695536,10,ATBM D R3,Autobahn,LED,95,480,5035,S Campbell Av,Tucson,Other,TDOT_STREETLIGHTS,,2,,,Active,00F06D02,4110008569,666
1001133.53937008,423630.326443568,11,ATBM D R3,Autobahn,LED,95,480,5050,S Campbell Av,Tucson,Other,TDOT_STREETLIGHTS,,3,,,Inactive,00F0FF93,4110008569,666
1001226.06955381,423511.311351709,12,ATBM D R3,Autobahn,LED,95,480,5065,S Campbell Av,Tucson,Other,TDOT_STREETLIGHTS,,4,,,Active,00F15FE7,3710003318,514
1001133.40255906,423405.843503937,13,ATBM D R3,Autobahn,LED,95,480,5078,S Campbell Av,Tucson,Other,TDOT_STREETLIGHTS,,5,,,Active,00F10934,3710003318,514
1001226.87631234,423295.492454067,14,ATBM D R3,Autobahn,LED,95,480,5083,S Campbell Av,Tucson,Other,TDOT_STREETLIGHTS,,6,,,Active,00F1417E,3710003318,514
1001134.84645669,423211.936679788,15,ATBM D R3,Autobahn,LED,95,480,5090,S Campbell Av,Tucson,Other,TDOT_STREETLIGHTS,,7,,,Active,00F14674,3710003318,514
1001224.77559055,423123.97604987,16,ATBM D R3,Autobahn,LED,95,480,5101,S Campbell Av,Tucson,Other,TDOT_STREETLIGHTS,,8,,,Active,00F14692,3710003318,514
1001137.15813648,422545.4261811,17,ATBM D R3,Autobahn,LED,95,480,5170,S Campbell Av,Tucson,Other,TDOT_STREETLIGHTS,,31,,,Active,00F145C0,3710003318,514
1001227.92191601,422433.824146979,18,ATBM D R3,Autobahn,LED,95,480,5211,S Campbell Av,Tucson,Other,TDOT_STREETLIGHTS,,32,,,Active,00F1099E,3710003318,514
1001137.19750656,422311.704068244,19,ATBM D R3,Autobahn,LED,95,480,5220,S Campbell Av,Tucson,Other,TDOT_STREETLIGHTS,,33,,,Active,00F1466E,3710003318,514
1001228.67946194,422199.468175851,20,ATBM D R3,Autobahn,LED,95,480,5231,S Campbell Av,Tucson,Other,TDOT_STREETLIGHTS,,34,,,Active,00F14C4D,3710003318,514
1001238.16010499,420172.003937006,21,ATBM D R3,Autobahn,LED,95,480,5545,S Campbell Av,Tucson,Other,TDOT_STREETLIGHTS,,59,,,Active,00F1602A,3710003318,514
990679.835301839,413585.431430444,22,ATBM D R3 MVOLT,Autobahn,LED,95,120,6507,S 12th Av,Tucson,Other,TDOT_STREETLIGHTS,,60,,,Active,00F06F93,3710000062,489
990579.87893701,413467.515091866,23,ATBM D R3,Autobahn,LED,95,480,6510,S 12th Av,Tucson,Other,TDOT_STREETLIGHTS,,61,,,Active,00F110BE,3710000062,489
1012590.00951444,434335.682086617,24,ATBM D R3,Autobahn,LED,95,480,4034,E Aviation Pw,Tucson,Other,TDOT_STREETLIGHTS,,82,,,Active,00F0ACAD,4110004864,628
1012786.87171916,434342.746062994,25,ATBM D R3,Autobahn,LED,95,480,4050,E Aviation Pw,Tucson,Other,TDOT_STREETLIGHTS,,83,,,Active,00F0ADCF,4110004864,628
1012996.67552494,434345.592519686,26,ATBM D R3,Autobahn,LED,95,480,4110,E Aviation Pw,Tucson,Other,TDOT_STREETLIGHTS,,84,,,Active,00F0AD69,4110004864,628
1013168.90059055,434429.26476378,27,ATBM D R3,Autobahn,LED,95,480,4134,E Aviation Pw,Tucson,Other,TDOT_STREETLIGHTS,,85,,,Active,00F0AE1A,4110004864,628
1013327.167979,434542.81594488,28,ATBM P20 R3,Autobahn,LED,95,480,4150,E Aviation Pw,Tucson,Other,TDOT_STREETLIGHTS,,86,,,Active,00F30663,4110004864,628
1013426.84251969,434701.658464566,29,ATBM D R3,Autobahn,LED,95,480,4174,E Aviation Pw,Tucson,Other,TDOT_STREETLIGHTS,,87,,,Active,00F292AE,4110004864,628
1013560.5574147,434853.018372707,30,ATBM D R3,Autobahn,LED,95,480,4190,E Aviation Pw,Tucson,Other,TDOT_STREETLIGHTS,,88,,,Active,00F0AC75,4110004864,628
1012498.71850394,434400.405183725,31,ATBM D R3,Autobahn,LED,95,480,4027,E Aviation Pw,Tucson,Other,TDOT_STREETLIGHTS,,89,,,Active,00F100FA,4110004864,628
1012681.80446194,434408.310695536,32,ATBM D R3,Autobahn,LED,95,480,4043,E Aviation Pw,Tucson,Other,TDOT_STREETLIGHTS,,90,,,Active,00F100FD,4110004864,628
1012246.92585302,434394.766404197,33,ATBM D R3,Autobahn,LED,95,480,3967,E Aviation Pw,Tucson,Other,TDOT_STREETLIGHTS,,129,,,Active,00F100EA,4110004864,628
1012198.84055118,434484.400262468,34,ATBM D R3,Autobahn,LED,95,480,3960,E Golf Links Rd,Tucson,Other,TDOT_STREETLIGHTS,,130,,,Active,00F100E4,4110004864,628
1011703.66863517,434367.84186352,35,ATBM D R3 MVOLT,Autobahn,LED,95,120,2975,S Alvernon Wy,Tucson,Other,TDOT_STREETLIGHTS,,131,,,Active,00F1B29D,4110004864,628
1011625.71292651,434333.638779528,36,ATBM D R3 MVOLT,Autobahn,LED,95,120,2980,S Alvernon Wy,Tucson,Other,TDOT_STREETLIGHTS,,132,,,Active,00F1BC5E,4110004864,628
1011617.37106299,434553.679461941,37,ATBM D R3,Autobahn,LED,95,480,2700,S Alvernon Wy,Tucson,Other,TDOT_STREETLIGHTS,,133,,,Active,00F163B1,4110004864,628
1011710.99475066,434599.671916008,38,ATBM D R3,Autobahn,LED,95,480,2697,S Alvernon Wy,Tucson,Other,TDOT_STREETLIGHTS,,134,,,Active,00F16400,4110004864,628
1011615.9773622,434702.474081367,39,ATBM D R3,Autobahn,LED,95,480,2690,S Alvernon Wy,Tucson,Other,TDOT_STREETLIGHTS,,135,,,Active,00F0FD24,4110004864,628
1011693.13549869,434788.697834648,40,ATBM A R3,Autobahn,LED,95,480,2671,S Alvernon Wy,Tucson,Other,TDOT_STREETLIGHTS,,136,,,Active,00F052F7,4110004864,628
1011609.2765748,434856.312664039,41,ATBM A R3,Autobahn,LED,95,480,2650,S Alvernon Wy,Tucson,Other,TDOT_STREETLIGHTS,,137,,,Active,00F06D69,4110004864,628
1011681.09940945,434983.599409446,42,ATBM D R3,Autobahn,LED,95,480,2643,S Alvernon Wy,Tucson,Other,TDOT_STREETLIGHTS,,138,,,Active,00F102F0,4110004864,628
1011587.06922572,435080.225721784,43,ATBM P20 R3,Autobahn,LED,95,480,2616,S Alvernon Wy,Tucson,Other,TDOT_STREETLIGHTS,,139,,,Active,00F2923C,4110004864,628
1011665.7519685,435201.75557743,44,ATBM D R3,Autobahn,LED,95,480,2595,S Alvernon Wy,Tucson,Other,TDOT_STREETLIGHTS,,140,,,Active,00F106A5,4110004864,628
1054191.79757218,397589.678805776,45,ATBM D R3 MVOLT,Autobahn,LED,95,120,10210,E Old Vail Rd,Tucson,Other,TDOT_STREETLIGHTS,,162,,,Active,00F2EFCE,4110001813,593
1054171.36187664,397755.443897635,46,ATBM D R3 MVOLT,Autobahn,LED,95,120,10171,E Old Vail Rd,Tucson,Other,TDOT_STREETLIGHTS,,163,,,Active,00F23B7B,4110001813,593
1054182.4425853,397864.277887136,47,ATBM D R3 MVOLT,Autobahn,LED,95,120,10160,E Old Vail Rd,Tucson,Other,TDOT_STREETLIGHTS,,164,,,Active,00F23B10,4110001813,593
1054339.98195538,397756.173884511,48,ATBM D R3 MVOLT,Autobahn,LED,95,120,10151,E Old Vail Rd,Tucson,Other,TDOT_STREETLIGHTS,,165,,,Active,00F23A7C,4110001813,593
1045486.28543307,402237.986220472,49,ATBM A R3,Autobahn,LED,60,480,8981,E Old Vail Rd,Tucson,Other,TDOT_STREETLIGHTS,,204,,,Active,00F0B7F3,4110001654,588
1045574.02526247,402139.202099741,50,ATBM A R3,Autobahn,LED,60,480,9010,E Old Vail Rd,Tucson,Other,TDOT_STREETLIGHTS,,205,,,Active,00F0B976,4110001654,588
1045695.48261155,402193.944225721,51,ATBM A R3,Autobahn,LED,60,,9021,E Old Vail Rd,Tucson,Other,TDOT_STREETLIGHTS,,206,,,Active,,4110001654,588
1045791.96948819,402087.974409446,52,ATBM A R3,Autobahn,LED,60,480,9030,E Old Vail Rd,Tucson,Other,TDOT_STREETLIGHTS,,207,,,Active,00F0B7BF,4110001654,588
1045906.04724409,402137.547244094,53,ATBM A R3,Autobahn,LED,60,480,9041,E Old Vail Rd,Tucson,Other,TDOT_STREETLIGHTS,,208,,,Active,00F0B979,4110001654,588
1045984.80380578,402024.150262468,54,ATBM A R3,Autobahn,LED,60,480,9050,E Old Vail Rd,Tucson,Other,TDOT_STREETLIGHTS,,209,,,Active,00F0B3C5,4110001654,588
1046094.90091864,402054.36581365,55,ATBM A R3,Autobahn,LED,60,480,9061,E Old Vail Rd,Tucson,Other,TDOT_STREETLIGHTS,,210,,,Active,00F0B0AB,4110001654,588
1046163.94947506,401936.469816275,56,ATBM A R3,Autobahn,LED,60,480,9070,E Old Vail Rd,Tucson,Other,TDOT_STREETLIGHTS,,211,,,Active,00F0B76B,4110001654,588
1046275.45866142,401935.079396322,57,ATBS P30 R3 480,Autobahn,LED,60,480,9111,E Old Vail Rd,Tucson,Other,TDOT_STREETLIGHTS,,212,,,Active,00F36F91,4110001654,588
1046328.05708661,401820.651246719,58,ATBM A R3,Autobahn,LED,60,480,9120,E Old Vail Rd,Tucson,Other,TDOT_STREETLIGHTS,,213,,,Active,00F1A295,4110001654,588
1046456.09284777,401808.517716534,59,ATBM A R3,Autobahn,LED,60,480,9131,E Old Vail Rd,Tucson,Other,TDOT_STREETLIGHTS,,214,,,Active,00F0B45E,4110001654,588
1046507.74081365,401696.263123363,60,ATBM A R3,Autobahn,LED,60,480,9140,E Old Vail Rd,Tucson,Other,TDOT_STREETLIGHTS,,215,,,Active,00F0B5BD,4110001654,588
1046632.98622047,401684.46489501,61,ATBM A R3,Autobahn,LED,60,480,9151,E Old Vail Rd,Tucson,Other,TDOT_STREETLIGHTS,,216,,,Active,00F0B07A,4110001654,588
1046686.51541995,401570.046916008,62,ATBM A R3,Autobahn,LED,60,480,9160,E Old Vail Rd,Tucson,Other,TDOT_STREETLIGHTS,,217,,,Active,00F0B705,4110001654,588
1046809.88057743,401560.413057745,63,ATBS P30 R3 480,Autobahn,LED,60,480,9151,E Old Vail Rd,Tucson,Other,TDOT_STREETLIGHTS,,218,,,Active,00F37027,4110001654,588
1046855.27198163,401454.279199474,64,ATBM A R3,Autobahn,LED,60,480,9180,E Old Vail Rd,Tucson,Other,TDOT_STREETLIGHTS,,219,,,Active,00F0B4A3,4110001654,588
1003795.92814961,424561.893044621,65,ATBM D R3,Autobahn,LED,95,480,2497,E Irvington Rd,Tucson,Other,TDOT_STREETLIGHTS,,258,,,Active,00F15D6A,4110009819,673
1003915.78149606,424450.927493438,66,ATBM D R3,Autobahn,LED,95,480,2502,E Irvington Rd,Tucson,Other,TDOT_STREETLIGHTS,,259,,,Active,00F16122,4110009819,673
1004020.68536745,424553.75688976,67,ATBM D R3,Autobahn,LED,95,480,2514,E Irvington Rd,Tucson,Other,TDOT_STREETLIGHTS,,260,,,Active,00F0FF37,4110009819,673
1004429.58300525,424549.098753281,68,ATBM D R3,Autobahn,LED,95,480,2535,E Irvington Rd,Tucson,Other,TDOT_STREETLIGHTS,,261,,,Active,00F15D4E,4110009837,674
1053631.65485564,402902.156167977,69,ATBM D R3,Autobahn,LED,95,480,10168,E Rita Rd,Tucson,Other,TDOT_STREETLIGHTS,,283,,,Active,00F16EEF,4110005664,642
1053526.91830709,402995.282152228,70,ATBM D R3,Autobahn,LED,95,480,10157,E Rita Rd,Tucson,Other,TDOT_STREETLIGHTS,,284,,,Active,00F16FA2,4110005664,642
1053418.58038058,402902.082349084,71,ATBM D R3,Autobahn,LED,95,480,10146,E Rita Rd,Tucson,Other,TDOT_STREETLIGHTS,,285,,,Active,00F171CA,4110005664,642
1053316.31430446,402995.962926507,72,ATBM D R3,Autobahn,LED,95,480,10135,E Rita Rd,Tucson,Other,TDOT_STREETLIGHTS,,286,,,Active,00F16EF3,4110005664,642
1053208.32414698,402899.129265092,73,ATBM D R3,Autobahn,LED,95,480,10124,E Rita Rd,Tucson,Other,TDOT_STREETLIGHTS,,287,,,Active,00F15AA5,4110005664,642
1053100.79396325,402992.954724409,74,ATBM D R3,Autobahn,LED,95,480,10113,E Rita Rd,Tucson,Other,TDOT_STREETLIGHTS,,288,,,Active,00F16C5B,4110005664,642
1052674.34481627,402992.084973752,75,ATBM D R3,Autobahn,LED,95,480,10047,E Rita Rd,Tucson,Other,TDOT_STREETLIGHTS,,289,,,Active,00F1700F,4110005664,642
1052586.77198163,402897.288057745,76,ATBM D R3,Autobahn,LED,95,480,10036,E Rita Rd,Tucson,Other,TDOT_STREETLIGHTS,,290,,,Active,00F14EBB,4110005664,642
1052489.06463255,402999.587598428,77,ATBM D R3,Autobahn,LED,95,480,10025,E Rita Rd,Tucson,Other,TDOT_STREETLIGHTS,,291,,,Active,00F1AF57,4110005664,642
1052377.82185039,402917.275918633,78,ATBM D R3,Autobahn,LED,95,480,10014,E Rita Rd,Tucson,Other,TDOT_STREETLIGHTS,,292,,,Active,00F14E35,4110005664,642
1052287.4589895,403028.022309713,79,ATBM D R3,Autobahn,LED,95,480,10003,E Rita Rd,Tucson,Other,TDOT_STREETLIGHTS,,293,,,Active,00F1712C,4110005664,642
1052163.10629921,402955.39665354,80,ATBM D R3,Autobahn,LED,95,480,9958,E Rita Rd,Tucson,Other,TDOT_STREETLIGHTS,,294,,,Active,00F15F6E,4110005664,642
1049750.55544619,399435.691929132,81,ATBM A R3,Autobahn,LED,60,480,9630,E Old Vail Rd,Tucson,Other,TDOT_STREETLIGHTS,,333,,,Active,00F0B637,4110001654,588
1049702.03248031,399543.972440943,82,ATBM A R3,Autobahn,LED,60,480,9601,E Old Vail Rd,Tucson,Other,TDOT_STREETLIGHTS,,334,,,Active,00F0B22A,4110001654,588
1049571.52395013,399554.612532809,83,ATBM A R3,Autobahn,LED,60,480,9610,E Old Vail Rd,Tucson,Other,TDOT_STREETLIGHTS,,335,,,Active,00F0B3F5,4110001654,588
1049509.74343832,399668.998359583,84,ATBM A R3,Autobahn,LED,60,480,9551,E Old Vail Rd,Tucson,Other,TDOT_STREETLIGHTS,,336,,,Active,00F0B967,4110001654,588
1049391.80610236,399680.076115489,85,ATBM P20 R3,Autobahn,LED,95,480,9560,E Old Vail Rd,Tucson,Other,TDOT_STREETLIGHTS,,337,,,Active,00F36F94,4110001654,588
1049337.02952756,399794.113188975,86,ATBM A R3,Autobahn,LED,60,480,9531,E Old Vail Rd,Tucson,Other,TDOT_STREETLIGHTS,,338,,,Active,00F0B016,4110001654,588
1049216.74606299,399804.498031497,87,ATBS P30 R3 480,Autobahn,LED,60,480,9520,E Old Vail Rd,Tucson,Other,TDOT_STREETLIGHTS,,339,,,Active,00F29277,4110001654,588
1049152.63418635,399922.803805776,88,ATBM A R3,Autobahn,LED,60,480,9511,E Old Vail Rd,Tucson,Other,TDOT_STREETLIGHTS,,340,,,Active,00F0B094,4110001654,588
1049024.26476378,399936.379265092,89,ATBM A R3,Autobahn,LED,60,480,9480,E Old Vail Rd,Tucson,Other,TDOT_STREETLIGHTS,,341,,,Active,00F0B7AF,4110001654,588
1048965.44127297,400052.557414696,90,ATBM A R3,Autobahn,LED,60,480,9471,E Old Vail Rd,Tucson,Other,TDOT_STREETLIGHTS,,342,,,Active,00F0B074,4110001654,588
1053102.49278215,398101.503937006,91,ATBM A R3,Autobahn,LED,60,480,10111,E Old Vail Rd,Tucson,Other,TDOT_STREETLIGHTS,,343,,,Active,00F0B16F,4110001654,588
1050044.70341207,405115.806102365,92,ATBM D R3,Autobahn,LED,95,480,9661,E Rita Rd,Tucson,Other,TDOT_STREETLIGHTS,,365,,,Active,00F14FF9,4110005664,642
1050155.0839895,404955.417979002,93,ATBM D R3,Autobahn,LED,95,480,9681,E Rita Rd,Tucson,Other,TDOT_STREETLIGHTS,,366,,,Active,00F16090,4110005664,642
1050270.12926509,404793.259842522,94,ATBM D R3,Autobahn,LED,95,480,9701,E Rita Rd,Tucson,Other,TDOT_STREETLIGHTS,,367,,,Active,00F15DDE,4110005664,642
1050386.07414698,404634.022309713,95,ATBM D R3,Autobahn,LED,95,480,9715,E Rita Rd,Tucson,Other,TDOT_STREETLIGHTS,,368,,,Active,00F14FFC,4110005664,642
1050502.72375328,404466.787729658,96,ATBM D R3,Autobahn,LED,95,480,9729,E Rita Rd,Tucson,Other,TDOT_STREETLIGHTS,,369,,,Active,00F16FDC,4110005664,642
1044801.45767717,405752.154199474,97,ATBM D R3,Autobahn,LED,95,480,7760,S Rita Rd,Tucson,Other,TDOT_STREETLIGHTS,,409,,,Active,00F0B69E,4110005536,639
1044924.94586614,405818.921916008,98,ATBM D R3,Autobahn,LED,95,480,7749,S Rita Rd,Tucson,Other,TDOT_STREETLIGHTS,,410,,,Active,00F0B909,4110001654,588
1044875.58333333,405950.849737532,99,ATBM D R3,Autobahn,LED,95,480,7736,S Rita Rd,Tucson,Other,TDOT_STREETLIGHTS,,411,,,Active,00F0B3C0,4110005536,639
1045006.91699475,406007.511154853,100,ATBM D R3,Autobahn,LED,95,480,7725,S Rita Rd,Tucson,Other,TDOT_STREETLIGHTS,,412,,,Active,00F0B906,4110001654,588
1044972.04330709,406145.77395013,101,ATBM A R3,Autobahn,LED,95,480,7714,S Rita Rd,Tucson,Other,TDOT_STREETLIGHTS,,413,,,Active,00F14CEF,4110005536,639
1045080.11646982,406325.537401572,102,ATBM D R3,Autobahn,LED,95,480,7680,S Rita Rd,Tucson,Other,TDOT_STREETLIGHTS,,414,,,Active,00F0B73C,4110005536,639
1045203.72637795,406500.004265092,103,ATBM D R3,Autobahn,LED,95,480,7658,S Rita Rd,Tucson,Other,TDOT_STREETLIGHTS,,415,,,Active,00F15E96,4110005536,639
1045342.91076116,406665.537073493,104,ATBM D R3,Autobahn,LED,95,480,7636,S Rita Rd,Tucson,Other,TDOT_STREETLIGHTS,,416,,,Active,00F0B69D,4110005536,639
1045482.79593176,406673.534120739,105,ATBM D R3,Autobahn,LED,95,480,7625,S Rita Rd,Tucson,Other,TDOT_STREETLIGHTS,,417,,,Active,00F0B709,4110005536,639
1045216.92650919,406361.517388448,106,ATBM D R3,Autobahn,LED,95,480,7669,S Rita Rd,Tucson,Other,TDOT_STREETLIGHTS,,418,,,Active,00F0B90E,4110001654,588
1045340.66371391,406523.615485564,107,ATBM D R3,Autobahn,LED,95,480,7647,S Rita Rd,Tucson,Other,TDOT_STREETLIGHTS,,419,,,Active,00F16FFA,4110005536,639
1045496.49868766,406815.574146979,108,ATBM D R3,Autobahn,LED,95,480,7614,S Rita Rd,Tucson,Other,TDOT_STREETLIGHTS,,420,,,Active,00F0B6BE,4110005536,639
1045637.18733596,406805.752296589,109,ATBM D R3,Autobahn,LED,95,480,7603,S Rita Rd,Tucson,Other,TDOT_STREETLIGHTS,,421,,,Active,00F0B7CD,4110005536,639
1045657.38746719,406948.223425195,110,ATBM D R3,Autobahn,LED,95,480,7588,S Rita Rd,Tucson,Other,TDOT_STREETLIGHTS,,422,,,Active,00F0B733,4110005536,639
1045794.81299213,406924.542322837,111,ATBM D R3,Autobahn,LED,95,480,7577,S Rita Rd,Tucson,Other,TDOT_STREETLIGHTS,,423,,,Active,00F15F5F,4110005536,639
1045824.96587927,407062.750656165,112,ATBM D R3,Autobahn,LED,95,480,9073,E Rita Rd,Tucson,Other,TDOT_STREETLIGHTS,,424,,,Active,00F0B6C9,4110005536,639
1041500.95767717,408356.415682413,113,ATBM A R3,Autobahn,LED,60,480,7380,S Old Vail Rd,Tucson,Other,TDOT_STREETLIGHTS,,464,,,Active,00F0B5F4,4110005593,641
1041593.71325459,408248.94094488,114,ATBM A R3,Autobahn,LED,60,480,7391,S Old Vail Rd,Tucson,Other,TDOT_STREETLIGHTS,,465,,,Active,00F17D01,4110005593,641
1041501.66633858,408135.936023623,115,ATBM A R3,Autobahn,LED,60,480,7410,S Old Vail Rd,Tucson,Other,TDOT_STREETLIGHTS,,466,,,Active,00F0B7DA,4110005593,641
1041591.0019685,408029.881561682,116,ATBM A R3,Autobahn,LED,60,480,7421,S Old Vail Rd,Tucson,Other,TDOT_STREETLIGHTS,,467,,,Active,00F19696,4110005593,641
1041614.36909449,405656.794619426,117,ATBM A R3,Autobahn,LED,60,480,7761,S Old Vail Rd,Tucson,Other,TDOT_STREETLIGHTS,,489,,,Active,00F0B019,4110005593,641
1041527.8730315,405545.301837273,118,ATBM A R3,Autobahn,LED,60,480,7810,E Old Vail Rd,Tucson,Other,TDOT_STREETLIGHTS,,490,,,Active,00F2C750,4110005593,641
1041615.37237533,405437.773293965,119,ATBM A R3,Autobahn,LED,60,480,7821,S Old Vail Rd,Tucson,Other,TDOT_STREETLIGHTS,,491,,,Active,00F0B170,4110005593,641
1041528.5738189,405325.550196849,120,ATBM A R3,Autobahn,LED,60,480,7830,S Old Vail Rd,Tucson,Other,TDOT_STREETLIGHTS,,492,,,Active,00F0B6C3,4110005593,641
1041617.62204725,405218.037401572,121,ATBM A R3,Autobahn,LED,60,480,7841,S Old Vail Rd,Tucson,Other,TDOT_STREETLIGHTS,,493,,,Active,00F0B43E,4110005593,641
1041533.91535433,405106.209645666,122,ATBM A R3,Autobahn,LED,60,480,7850,S Old Vail Rd,Tucson,Other,TDOT_STREETLIGHTS,,494,,,Active,00F0B6A2,4110005593,641
1041619.90846457,404994.663385823,123,ATBM A R3,Autobahn,LED,60,480,7861,S Old Vail Rd,Tucson,Other,TDOT_STREETLIGHTS,,495,,,Active,00F0B5A6,4110005593,641
1041674.33562992,404790.378937006,124,ATBM A R3,Autobahn,LED,60,480,7941,S Old Vail Rd,Tucson,Other,TDOT_STREETLIGHTS,,496,,,Active,00F0B77C,4110005593,641
1041572.77952756,404818.810367458,125,ATBM A R3,Autobahn,LED,60,480,7930,S Old Vail Rd,Tucson,Other,TDOT_STREETLIGHTS,,497,,,Active,00F0B02E,4110005593,641
1041633.90387139,404656.072178476,126,ATBM A R3,Autobahn,LED,60,480,7950,S Old Vail Rd,Tucson,Other,TDOT_STREETLIGHTS,,498,,,Active,00F0B0E4,4110005593,641
1041762.44028872,404593.716207348,127,ATBM A R3,Autobahn,LED,60,480,7961,S Old Vail Rd,Tucson,Other,TDOT_STREETLIGHTS,,499,,,Active,00F0B53C,4110005593,641
1041745.33562992,404452.575459316,128,ATBM A R3,Autobahn,LED,60,480,7970,S Old Vail Rd,Tucson,Other,TDOT_STREETLIGHTS,,500,,,Active,00F0B6FD,4110001642,1020
1004041.66929134,413572.65452756,129,ATBM D R3,Autobahn,LED,95,480,6507,S Tucson Bl,Tucson,Other,TDOT_STREETLIGHTS,,539,,,Active,00F10A7D,3710003959,517
1003928.90419947,413492.792322837,130,ATBM D R3,Autobahn,LED,95,480,6510,S Tucson Bl,Tucson,Other,TDOT_STREETLIGHTS,,540,,,Active,00F110C7,3710003959,517
1004038.92125984,413395.329068244,131,ATBM D R3,Autobahn,LED,95,480,6513,S Tucson Bl,Tucson,Other,TDOT_STREETLIGHTS,,541,,,Active,00F10972,3710003959,517
1004043.03674541,413011.893044621,132,ATBM D R3,Autobahn,LED,95,480,6617,S Tucson Bl,Tucson,Other,TDOT_STREETLIGHTS,,542,,,Active,00F10960,3710003959,517
1003923.20866142,413081.747047246,133,ATBM D R3,Autobahn,LED,95,480,6610,S Tucson Bl,Tucson,Other,TDOT_STREETLIGHTS,,543,,,Active,00F16056,3710003959,517
1003937.61450131,412513.454068244,134,ATBM D R3,Autobahn,LED,95,480,6710,S Tucson Bl,Tucson,Other,TDOT_STREETLIGHTS,,544,,,Active,00F16051,3710003959,517
1004047.92191601,412442.185367458,135,ATBM D R3,Autobahn,LED,95,480,6715,S Tucson Bl,Tucson,Other,TDOT_STREETLIGHTS,,545,,,Active,00F15F7F,3710003959,517
1004052.12237533,412117.326443568,136,ATBM D R3,Autobahn,LED,95,480,6735,S Tucson Bl,Tucson,Other,TDOT_STREETLIGHTS,,546,,,Active,00F15E7A,3710003959,517
1003936.38057743,412044.233595803,137,ATBM D R3,Autobahn,LED,95,480,6740,S Tucson Bl,Tucson,Other,TDOT_STREETLIGHTS,,547,,,Active,00F15DFD,3710003959,517
1001256.48720472,417531.901574805,138,ATBM D R3,Autobahn,LED,95,480,5919,S Campbell Av,Tucson,Other,TDOT_STREETLIGHTS,,569,,,Active,00F14667,3710003318,514
1001157.46784777,417421.836614177,139,ATBM P20 R3,Autobahn,LED,95,480,5944,S Campbell Av,Tucson,Other,TDOT_STREETLIGHTS,,570,,,Active,00F37556,3710003318,514
1001258.34875328,417319.094488189,140,ATBM D R3,Autobahn,LED,95,480,5957,S Campbell Av,Tucson,Other,TDOT_STREETLIGHTS,,571,,,Active,00F163F3,3710003318,514
1001161.82447506,417213.767388448,141,ATBM D R3,Autobahn,LED,95,480,5968,S Campbell Av,Tucson,Other,TDOT_STREETLIGHTS,,572,,,Active,00F14BEB,3710003318,514
1001258.63451444,417119.683398947,142,ATBM D R3,Autobahn,LED,95,480,6001,S Campbell Av,Tucson,Other,TDOT_STREETLIGHTS,,573,,,Active,00F163C1,3710003318,514
1001162.36154856,417017.305774279,143,ATBM P20 R3,Autobahn,LED,95,480,6020,S Campbell Av,Tucson,Other,TDOT_STREETLIGHTS,,574,,,Active,00F37534,3710003318,514
1001261.40813648,416915.602034122,144,ATBM D R3,Autobahn,LED,95,480,6035,S Campbell Av,Tucson,Other,TDOT_STREETLIGHTS,,575,,,Active,00F144AA,3710003318,514
1001202.66830709,414063.766076118,145,ATBM D R3,Autobahn,LED,95,480,6470,S Campbell Av,Tucson,Other,TDOT_STREETLIGHTS,,614,,,Active,00F14F0C,3710003318,514
1001297.52427822,413967.66010499,146,ATBM D R3,Autobahn,LED,95,480,6499,S Campbell Av,Tucson,Other,TDOT_STREETLIGHTS,,615,,,Active,00F14551,3710003318,514
